Section,Siman,Commentary,Total Blocks,Translated,Pending,Percent Complete
"Yoreh De'ah",95,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",95,"Rabbi Akiva Eiger (YD)",5,0,5,0%
"Yoreh De'ah",95,"Siftei Kohen (Shach)",25,0,25,0%
"Yoreh De'ah",95,"Turei Zahav (Taz)",18,0,18,0%
"Yoreh De'ah",95,"Yad Avraham",5,0,5,0%
"Yoreh De'ah",95,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",96,"Baer Hetev",17,0,17,0%
"Yoreh De'ah",96,"Be'er HaGolah",5,0,5,0%
"Yoreh De'ah",96,"Biur HaGRA",17,0,17,0%
"Yoreh De'ah",96,"kaf-hachayim",5,0,5,0%
"Yoreh De'ah",96,"kereti",10,0,10,0%
"Yoreh De'ah",96,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",96,"Mechaber and Rama",5,0,5,0%
"Yoreh De'ah",96,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",96,"Peleti",6,0,6,0%
"Yoreh De'ah",96,"Pitchei Teshuva",5,0,5,0%
"Yoreh De'ah",96,"Rabbi Akiva Eiger (YD)",5,0,5,0%
"Yoreh De'ah",96,"Siftei Kohen (Shach)",23,0,23,0%
"Yoreh De'ah",96,"Turei Zahav (Taz)",14,0,14,0%
"Yoreh De'ah",96,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",96,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",97,"Baer Hetev",6,0,6,0%
"Yoreh De'ah",97,"Be'er HaGolah",8,0,8,0%
"Yoreh De'ah",97,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",97,"kaf-hachayim",3,0,3,0%
"Yoreh De'ah",97,"kereti",5,0,5,0%
"Yoreh De'ah",97,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",97,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",97,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",97,"Peleti",2,0,2,0%
"Yoreh De'ah",97,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",97,"Siftei Kohen (Shach)",5,0,5,0%
"Yoreh De'ah",97,"Turei Zahav (Taz)",5,0,5,0%
"Yoreh De'ah",97,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",97,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",98,"Baer Hetev",22,0,22,0%
"Yoreh De'ah",98,"Be'er HaGolah",19,0,19,0%
"Yoreh De'ah",98,"Biur HaGRA",39,0,39,0%
"Yoreh De'ah",98,"kaf-hachayim",9,0,9,0%
"Yoreh De'ah",98,"kereti",24,0,24,0%
"Yoreh De'ah",98,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",98,"Mechaber and Rama",9,0,9,0%
"Yoreh De'ah",98,"nekudot-hakesef",6,0,6,0%
"Yoreh De'ah",98,"Peleti",11,0,11,0%
"Yoreh De'ah",98,"Pitchei Teshuva",9,0,9,0%
"Yoreh De'ah",98,"Rabbi Akiva Eiger (YD)",9,0,9,0%
"Yoreh De'ah",98,"Siftei Kohen (Shach)",35,0,35,0%
"Yoreh De'ah",98,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",98,"Yad Avraham",9,0,9,0%
"Yoreh De'ah",98,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",99,"Baer Hetev",18,0,18,0%
"Yoreh De'ah",99,"Be'er HaGolah",15,0,15,0%
"Yoreh De'ah",99,"Biur HaGRA",18,0,18,0%
"Yoreh De'ah",99,"kaf-hachayim",7,0,7,0%
"Yoreh De'ah",99,"kereti",18,0,18,0%
"Yoreh De'ah",99,"mateh-yehonatan",7,0,7,0%
"Yoreh De'ah",99,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",99,"nekudot-hakesef",6,0,6,0%
"Yoreh De'ah",99,"Peleti",12,0,12,0%
"Yoreh De'ah",99,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",99,"Rabbi Akiva Eiger (YD)",7,0,7,0%
"Yoreh De'ah",99,"Siftei Kohen (Shach)",23,0,23,0%
"Yoreh De'ah",99,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",99,"Yad Avraham",7,0,7,0%
"Yoreh De'ah",99,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",100,"Baer Hetev",6,0,6,0%
"Yoreh De'ah",100,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",100,"Biur HaGRA",20,0,20,0%
"Yoreh De'ah",100,"kaf-hachayim",4,0,4,0%
"Yoreh De'ah",100,"kereti",12,0,12,0%
"Yoreh De'ah",100,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",100,"Mechaber and Rama",4,0,4,0%
"Yoreh De'ah",100,"Peleti",7,0,7,0%
"Yoreh De'ah",100,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",100,"Siftei Kohen (Shach)",11,0,11,0%
"Yoreh De'ah",100,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",100,"Yad Avraham",4,0,4,0%
"Yoreh De'ah",101,"Baer Hetev",18,0,18,0%
"Yoreh De'ah",101,"Be'er HaGolah",14,0,14,0%
"Yoreh De'ah",101,"Biur HaGRA",24,0,24,0%
"Yoreh De'ah",101,"kaf-hachayim",9,0,9,0%
"Yoreh De'ah",101,"kereti",15,0,15,0%
"Yoreh De'ah",101,"mateh-yehonatan",7,0,7,0%
"Yoreh De'ah",101,"Mechaber and Rama",9,0,9,0%
"Yoreh De'ah",101,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",101,"Peleti",7,0,7,0%
"Yoreh De'ah",101,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",101,"Rabbi Akiva Eiger (YD)",7,0,7,0%
"Yoreh De'ah",101,"Siftei Kohen (Shach)",19,0,19,0%
"Yoreh De'ah",101,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",101,"Yad Avraham",4,0,4,0%
"Yoreh De'ah",101,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",102,"Baer Hetev",13,0,13,0%
"Yoreh De'ah",102,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",102,"Biur HaGRA",21,0,21,0%
"Yoreh De'ah",102,"kaf-hachayim",4,0,4,0%
"Yoreh De'ah",102,"kereti",20,0,20,0%
"Yoreh De'ah",102,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",102,"Mechaber and Rama",4,0,4,0%
"Yoreh De'ah",102,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",102,"Peleti",10,0,10,0%
"Yoreh De'ah",102,"Pitchei Teshuva",4,0,4,0%
"Yoreh De'ah",102,"Rabbi Akiva Eiger (YD)",4,0,4,0%
"Yoreh De'ah",102,"Siftei Kohen (Shach)",15,0,15,0%
"Yoreh De'ah",102,"Turei Zahav (Taz)",13,0,13,0%
"Yoreh De'ah",102,"Yad Avraham",4,0,4,0%
"Yoreh De'ah",103,"Baer Hetev",18,0,18,0%
"Yoreh De'ah",103,"Be'er HaGolah",15,0,15,0%
"Yoreh De'ah",103,"Biur HaGRA",26,0,26,0%
"Yoreh De'ah",103,"kaf-hachayim",7,0,7,0%
"Yoreh De'ah",103,"kereti",14,0,14,0%
"Yoreh De'ah",103,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",103,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",103,"Peleti",6,0,6,0%
"Yoreh De'ah",103,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",103,"Rabbi Akiva Eiger (YD)",6,0,6,0%
"Yoreh De'ah",103,"Siftei Kohen (Shach)",20,0,20,0%
"Yoreh De'ah",103,"Turei Zahav (Taz)",11,0,11,0%
"Yoreh De'ah",103,"Yad Avraham",5,0,5,0%
"Yoreh De'ah",104,"Baer Hetev",8,0,8,0%
"Yoreh De'ah",104,"Be'er HaGolah",8,0,8,0%
"Yoreh De'ah",104,"Biur HaGRA",12,0,12,0%
"Yoreh De'ah",104,"kaf-hachayim",3,0,3,0%
"Yoreh De'ah",104,"kereti",7,0,7,0%
"Yoreh De'ah",104,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",104,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",104,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",104,"Peleti",4,0,4,0%
"Yoreh De'ah",104,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",104,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",104,"Siftei Kohen (Shach)",9,0,9,0%
"Yoreh De'ah",104,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",104,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",105,"Baer Hetev",34,0,34,0%
"Yoreh De'ah",105,"Be'er HaGolah",14,0,14,0%
"Yoreh De'ah",105,"Biur HaGRA",88,0,88,0%
"Yoreh De'ah",105,"kaf-hachayim",14,0,14,0%
"Yoreh De'ah",105,"kereti",21,0,21,0%
"Yoreh De'ah",105,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",105,"Mechaber and Rama",14,0,14,0%
"Yoreh De'ah",105,"nekudot-hakesef",6,0,6,0%
"Yoreh De'ah",105,"Peleti",11,0,11,0%
"Yoreh De'ah",105,"Pitchei Teshuva",14,0,14,0%
"Yoreh De'ah",105,"Rabbi Akiva Eiger (YD)",14,0,14,0%
"Yoreh De'ah",105,"Siftei Kohen (Shach)",46,0,46,0%
"Yoreh De'ah",105,"Turei Zahav (Taz)",30,0,30,0%
"Yoreh De'ah",105,"Yad Avraham",14,0,14,0%
"Yoreh De'ah",106,"Baer Hetev",4,0,4,0%
"Yoreh De'ah",106,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",106,"Biur HaGRA",10,0,10,0%
"Yoreh De'ah",106,"kaf-hachayim",2,0,2,0%
"Yoreh De'ah",106,"kereti",8,0,8,0%
"Yoreh De'ah",106,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",106,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",106,"Peleti",3,0,3,0%
"Yoreh De'ah",106,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",106,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",106,"Siftei Kohen (Shach)",7,0,7,0%
"Yoreh De'ah",106,"Turei Zahav (Taz)",2,0,2,0%
"Yoreh De'ah",106,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",107,"Baer Hetev",7,0,7,0%
"Yoreh De'ah",107,"Be'er HaGolah",2,0,2,0%
"Yoreh De'ah",107,"Biur HaGRA",8,0,8,0%
"Yoreh De'ah",107,"kaf-hachayim",2,0,2,0%
"Yoreh De'ah",107,"kereti",6,0,6,0%
"Yoreh De'ah",107,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",107,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",107,"Peleti",2,0,2,0%
"Yoreh De'ah",107,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",107,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",107,"Siftei Kohen (Shach)",7,0,7,0%
"Yoreh De'ah",107,"Turei Zahav (Taz)",5,0,5,0%
"Yoreh De'ah",107,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",108,"Baer Hetev",24,0,24,0%
"Yoreh De'ah",108,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",108,"Biur HaGRA",37,0,37,0%
"Yoreh De'ah",108,"kaf-hachayim",7,0,7,0%
"Yoreh De'ah",108,"kereti",21,0,21,0%
"Yoreh De'ah",108,"mateh-yehonatan",5,0,5,0%
"Yoreh De'ah",108,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",108,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",108,"Peleti",12,0,12,0%
"Yoreh De'ah",108,"Pitchei Teshuva",5,0,5,0%
"Yoreh De'ah",108,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",108,"Siftei Kohen (Shach)",27,0,27,0%
"Yoreh De'ah",108,"Turei Zahav (Taz)",10,0,10,0%
"Yoreh De'ah",108,"Yad Avraham",6,0,6,0%
"Yoreh De'ah",109,"Baer Hetev",7,0,7,0%
"Yoreh De'ah",109,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",109,"Biur HaGRA",11,0,11,0%
"Yoreh De'ah",109,"kaf-hachayim",2,0,2,0%
"Yoreh De'ah",109,"kereti",11,0,11,0%
"Yoreh De'ah",109,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",109,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",109,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",109,"Peleti",5,0,5,0%
"Yoreh De'ah",109,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",109,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",109,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",109,"Turei Zahav (Taz)",4,0,4,0%
"Yoreh De'ah",109,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",110,"Baer Hetev",30,0,30,0%
"Yoreh De'ah",110,"Be'er HaGolah",10,0,10,0%
"Yoreh De'ah",110,"Biur HaGRA",39,0,39,0%
"Yoreh De'ah",110,"kaf-hachayim",10,0,10,0%
"Yoreh De'ah",110,"kereti",31,0,31,0%
"Yoreh De'ah",110,"mateh-yehonatan",5,0,5,0%
"Yoreh De'ah",110,"Mechaber and Rama",10,0,10,0%
"Yoreh De'ah",110,"nekudot-hakesef",10,0,10,0%
"Yoreh De'ah",110,"Peleti",31,0,31,0%
"Yoreh De'ah",110,"Pitchei Teshuva",10,0,10,0%
"Yoreh De'ah",110,"Rabbi Akiva Eiger (YD)",10,0,10,0%
"Yoreh De'ah",110,"Siftei Kohen (Shach)",66,0,66,0%
"Yoreh De'ah",110,"Turei Zahav (Taz)",16,0,16,0%
"Yoreh De'ah",110,"Yad Avraham",7,0,7,0%
"Yoreh De'ah",111,"Baer Hetev",16,0,16,0%
"Yoreh De'ah",111,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",111,"Biur HaGRA",21,0,21,0%
"Yoreh De'ah",111,"kaf-hachayim",7,0,7,0%
"Yoreh De'ah",111,"kereti",7,0,7,0%
"Yoreh De'ah",111,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",111,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",111,"Peleti",8,0,8,0%
"Yoreh De'ah",111,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",111,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",111,"Siftei Kohen (Shach)",20,0,20,0%
"Yoreh De'ah",111,"Turei Zahav (Taz)",10,0,10,0%
"Yoreh De'ah",111,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",112,"Baer Hetev",14,0,14,0%
"Yoreh De'ah",112,"Be'er HaGolah",23,0,23,0%
"Yoreh De'ah",112,"Biur HaGRA",34,0,34,0%
"Yoreh De'ah",112,"kaf-hachayim",16,0,16,0%
"Yoreh De'ah",112,"mateh-yehonatan",6,0,6,0%
"Yoreh De'ah",112,"Mechaber and Rama",16,0,16,0%
"Yoreh De'ah",112,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",112,"Pitchei Teshuva",6,0,6,0%
"Yoreh De'ah",112,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",112,"Siftei Kohen (Shach)",26,0,26,0%
"Yoreh De'ah",112,"Turei Zahav (Taz)",10,0,10,0%
"Yoreh De'ah",112,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",113,"Baer Hetev",19,0,19,0%
"Yoreh De'ah",113,"Be'er HaGolah",16,0,16,0%
"Yoreh De'ah",113,"Biur HaGRA",42,0,42,0%
"Yoreh De'ah",113,"kaf-hachayim",16,0,16,0%
"Yoreh De'ah",113,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",113,"Mechaber and Rama",16,0,16,0%
"Yoreh De'ah",113,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",113,"Pitchei Teshuva",6,0,6,0%
"Yoreh De'ah",113,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",113,"Siftei Kohen (Shach)",21,0,21,0%
"Yoreh De'ah",113,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",113,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",113,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",114,"Baer Hetev",20,0,20,0%
"Yoreh De'ah",114,"Be'er HaGolah",12,0,12,0%
"Yoreh De'ah",114,"Biur HaGRA",28,0,28,0%
"Yoreh De'ah",114,"kaf-hachayim",12,0,12,0%
"Yoreh De'ah",114,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",114,"Mechaber and Rama",12,0,12,0%
"Yoreh De'ah",114,"nekudot-hakesef",4,0,4,0%
"Yoreh De'ah",114,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",114,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",114,"Siftei Kohen (Shach)",21,0,21,0%
"Yoreh De'ah",114,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",114,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",115,"Baer Hetev",19,0,19,0%
"Yoreh De'ah",115,"Be'er HaGolah",9,0,9,0%
"Yoreh De'ah",115,"Biur HaGRA",24,0,24,0%
"Yoreh De'ah",115,"kaf-hachayim",3,0,3,0%
"Yoreh De'ah",115,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",115,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",115,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",115,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",115,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",115,"Siftei Kohen (Shach)",29,0,29,0%
"Yoreh De'ah",115,"Turei Zahav (Taz)",14,0,14,0%
"Yoreh De'ah",115,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",116,"Baer Hetev",9,0,9,0%
"Yoreh De'ah",116,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",116,"Biur HaGRA",20,0,20,0%
"Yoreh De'ah",116,"kaf-hachayim",7,0,7,0%
"Yoreh De'ah",116,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",116,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",116,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",116,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",116,"Rabbi Akiva Eiger (YD)",5,0,5,0%
"Yoreh De'ah",116,"Siftei Kohen (Shach)",8,0,8,0%
"Yoreh De'ah",116,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",116,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",116,"Yad Ephraim",4,0,4,0%
"Yoreh De'ah",117,"Baer Hetev",7,0,7,0%
"Yoreh De'ah",117,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",117,"Biur HaGRA",10,0,10,0%
"Yoreh De'ah",117,"kaf-hachayim",1,0,1,0%
"Yoreh De'ah",117,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",117,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",117,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",117,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",117,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",117,"Siftei Kohen (Shach)",14,0,14,0%
"Yoreh De'ah",117,"Turei Zahav (Taz)",4,0,4,0%
"Yoreh De'ah",117,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",117,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",118,"Baer Hetev",26,0,26,0%
"Yoreh De'ah",118,"Be'er HaGolah",13,0,13,0%
"Yoreh De'ah",118,"Biur HaGRA",39,0,39,0%
"Yoreh De'ah",118,"kaf-hachayim",18,0,18,0%
"Yoreh De'ah",118,"mateh-yehonatan",5,0,5,0%
"Yoreh De'ah",118,"Mechaber and Rama",13,0,13,0%
"Yoreh De'ah",118,"nekudot-hakesef",4,0,4,0%
"Yoreh De'ah",118,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",118,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",118,"Siftei Kohen (Shach)",42,0,42,0%
"Yoreh De'ah",118,"Turei Zahav (Taz)",12,0,12,0%
"Yoreh De'ah",118,"Yad Ephraim",5,0,5,0%
"Yoreh De'ah",119,"Baer Hetev",26,0,26,0%
"Yoreh De'ah",119,"Be'er HaGolah",28,0,28,0%
"Yoreh De'ah",119,"Biur HaGRA",41,0,41,0%
"Yoreh De'ah",119,"kaf-hachayim",23,0,23,0%
"Yoreh De'ah",119,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",119,"Mechaber and Rama",20,0,20,0%
"Yoreh De'ah",119,"nekudot-hakesef",8,0,8,0%
"Yoreh De'ah",119,"Pitchei Teshuva",6,0,6,0%
"Yoreh De'ah",119,"Siftei Kohen (Shach)",38,0,38,0%
"Yoreh De'ah",119,"Turei Zahav (Taz)",18,0,18,0%
"Yoreh De'ah",119,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",119,"Yad Ephraim",4,0,4,0%
"Yoreh De'ah",120,"Baer Hetev",22,0,22,0%
"Yoreh De'ah",120,"Be'er HaGolah",26,0,26,0%
"Yoreh De'ah",120,"Biur HaGRA",40,0,40,0%
"Yoreh De'ah",120,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",120,"Mechaber and Rama",16,0,16,0%
"Yoreh De'ah",120,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",120,"Pitchei Teshuva",15,0,15,0%
"Yoreh De'ah",120,"Rabbi Akiva Eiger (YD)",7,0,7,0%
"Yoreh De'ah",120,"Siftei Kohen (Shach)",29,0,29,0%
"Yoreh De'ah",120,"Turei Zahav (Taz)",18,0,18,0%
"Yoreh De'ah",120,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",121,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",121,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",121,"Biur HaGRA",31,0,31,0%
"Yoreh De'ah",121,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",121,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",121,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",121,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",121,"Rabbi Akiva Eiger (YD)",6,0,6,0%
"Yoreh De'ah",121,"Siftei Kohen (Shach)",20,0,20,0%
"Yoreh De'ah",121,"Turei Zahav (Taz)",7,0,7,0%
"Yoreh De'ah",121,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",122,"Baer Hetev",9,0,9,0%
"Yoreh De'ah",122,"Be'er HaGolah",13,0,13,0%
"Yoreh De'ah",122,"Biur HaGRA",34,0,34,0%
"Yoreh De'ah",122,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",122,"Mechaber and Rama",12,0,12,0%
"Yoreh De'ah",122,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",122,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",122,"Rabbi Akiva Eiger (YD)",5,0,5,0%
"Yoreh De'ah",122,"Siftei Kohen (Shach)",10,0,10,0%
"Yoreh De'ah",122,"Turei Zahav (Taz)",9,0,9,0%
"Yoreh De'ah",122,"Yad Ephraim",2,0,2,0%
"Yoreh De'ah",123,"Baer Hetev",31,0,31,0%
"Yoreh De'ah",123,"Be'er HaGolah",26,0,26,0%
"Yoreh De'ah",123,"Biur HaGRA",56,0,56,0%
"Yoreh De'ah",123,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",123,"Mechaber and Rama",26,0,26,0%
"Yoreh De'ah",123,"nekudot-hakesef",7,0,7,0%
"Yoreh De'ah",123,"Pitchei Teshuva",17,0,17,0%
"Yoreh De'ah",123,"Rabbi Akiva Eiger (YD)",12,0,12,0%
"Yoreh De'ah",123,"Siftei Kohen (Shach)",51,0,51,0%
"Yoreh De'ah",123,"Turei Zahav (Taz)",18,0,18,0%
"Yoreh De'ah",123,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",123,"Yad Ephraim",8,0,8,0%
"Yoreh De'ah",124,"Baer Hetev",50,0,50,0%
"Yoreh De'ah",124,"Be'er HaGolah",27,0,27,0%
"Yoreh De'ah",124,"Biur HaGRA",76,0,76,0%
"Yoreh De'ah",124,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",124,"Mechaber and Rama",27,0,27,0%
"Yoreh De'ah",124,"nekudot-hakesef",18,0,18,0%
"Yoreh De'ah",124,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",124,"Rabbi Akiva Eiger (YD)",13,0,13,0%
"Yoreh De'ah",124,"Siftei Kohen (Shach)",77,0,77,0%
"Yoreh De'ah",124,"Turei Zahav (Taz)",36,0,36,0%
"Yoreh De'ah",124,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",124,"Yad Ephraim",2,0,2,0%
"Yoreh De'ah",125,"Baer Hetev",18,0,18,0%
"Yoreh De'ah",125,"Be'er HaGolah",24,0,24,0%
"Yoreh De'ah",125,"Biur HaGRA",25,0,25,0%
"Yoreh De'ah",125,"mateh-yehonatan",3,0,3,0%
"Yoreh De'ah",125,"Mechaber and Rama",11,0,11,0%
"Yoreh De'ah",125,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",125,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",125,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",125,"Siftei Kohen (Shach)",22,0,22,0%
"Yoreh De'ah",125,"Turei Zahav (Taz)",13,0,13,0%
"Yoreh De'ah",125,"Yad Ephraim",2,0,2,0%
"Yoreh De'ah",126,"Baer Hetev",11,0,11,0%
"Yoreh De'ah",126,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",126,"Biur HaGRA",16,0,16,0%
"Yoreh De'ah",126,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",126,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",126,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",126,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",126,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",126,"Turei Zahav (Taz)",7,0,7,0%
"Yoreh De'ah",126,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",127,"Baer Hetev",22,0,22,0%
"Yoreh De'ah",127,"Be'er HaGolah",8,0,8,0%
"Yoreh De'ah",127,"Biur HaGRA",33,0,33,0%
"Yoreh De'ah",127,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",127,"Mechaber and Rama",4,0,4,0%
"Yoreh De'ah",127,"nekudot-hakesef",4,0,4,0%
"Yoreh De'ah",127,"Pitchei Teshuva",4,0,4,0%
"Yoreh De'ah",127,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",127,"Siftei Kohen (Shach)",32,0,32,0%
"Yoreh De'ah",127,"Turei Zahav (Taz)",7,0,7,0%
"Yoreh De'ah",127,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",127,"Yad Ephraim",2,0,2,0%
"Yoreh De'ah",128,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",128,"Be'er HaGolah",5,0,5,0%
